
|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-comp-07.oot.lab.eng.bos| 1729696145995 |       9543 |        304 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729696445901 |       9544 |        305 |       0.55
| nfvha-comp-07.oot.lab.eng.bos| 1729697206214 |       9545 |        306 |       0.73
| nfvha-comp-07.oot.lab.eng.bos| 1729697466412 |       9546 |        307 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729698446538 |       9547 |        308 |       0.80
| nfvha-comp-07.oot.lab.eng.bos| 1729699046593 |       9548 |        309 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729699566743 |       9549 |        310 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729699826749 |       9550 |        311 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729700776865 |       9551 |        312 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729701137026 |       9552 |        313 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729702117179 |       9553 |        314 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729702857290 |       9554 |        315 |       0.80
| nfvha-comp-07.oot.lab.eng.bos| 1729703417627 |       9555 |        316 |       1.03
| nfvha-comp-07.oot.lab.eng.bos| 1729703907608 |       9556 |        317 |       0.88
| nfvha-comp-07.oot.lab.eng.bos| 1729704387805 |       9557 |        318 |       0.97
| nfvha-comp-07.oot.lab.eng.bos| 1729705167636 |       9558 |        319 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729705687811 |       9559 |        320 |       0.73
| nfvha-comp-07.oot.lab.eng.bos| 1729705787922 |       9560 |        321 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729705958109 |       9561 |        322 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729706408293 |       9562 |        323 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729706978271 |       9563 |        324 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729707938689 |       9564 |        325 |       0.95
| nfvha-comp-07.oot.lab.eng.bos| 1729708198663 |       9565 |        326 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729708418774 |       9566 |        327 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729708798879 |       9567 |        328 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729709239056 |       9568 |        329 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729709839044 |       9569 |        330 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729710409406 |       9570 |        331 |       0.91
| nfvha-comp-07.oot.lab.eng.bos| 1729711059371 |       9571 |        332 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729711269469 |       9572 |        333 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729712269567 |       9573 |        334 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729712689647 |       9574 |        335 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729713459945 |       9575 |        336 |       0.85
| nfvha-comp-07.oot.lab.eng.bos| 1729713610073 |       9576 |        337 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729714480211 |       9577 |        338 |       0.88
| nfvha-comp-07.oot.lab.eng.bos| 1729714550251 |       9578 |        339 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729715550222 |       9579 |        340 |       0.64
| nfvha-comp-07.oot.lab.eng.bos| 1729716070392 |       9580 |        341 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729717020556 |       9581 |        342 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729717190606 |       9582 |        343 |       0.62
| nfvha-comp-07.oot.lab.eng.bos| 1729717861106 |       9583 |        344 |       1.03
| nfvha-comp-07.oot.lab.eng.bos| 1729718230865 |       9584 |        345 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729719001090 |       9585 |        346 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729719111291 |       9586 |        347 |       0.83
| nfvha-comp-07.oot.lab.eng.bos| 1729719431367 |       9587 |        348 |       0.80
| nfvha-comp-07.oot.lab.eng.bos| 1729719671590 |       9588 |        349 |       0.90
| nfvha-comp-07.oot.lab.eng.bos| 1729720661841 |       9589 |        350 |       1.05
| nfvha-comp-07.oot.lab.eng.bos| 1729720851618 |       9590 |        351 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729721361853 |       9591 |        352 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729721401946 |       9592 |        353 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729722031914 |       9593 |        354 |       0.56
| nfvha-comp-07.oot.lab.eng.bos| 1729722552103 |       9594 |        355 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729722742447 |       9595 |        356 |       0.92
| nfvha-comp-07.oot.lab.eng.bos| 1729723322399 |       9596 |        357 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729723792446 |       9597 |        358 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729724592601 |       9598 |        359 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729724933168 |       9599 |        360 |       1.14
| nfvha-comp-07.oot.lab.eng.bos| 1729725382893 |       9600 |        361 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729725812948 |       9601 |        362 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729726033227 |       9602 |        363 |       0.85
| nfvha-comp-07.oot.lab.eng.bos| 1729726583317 |       9603 |        364 |       0.83
| nfvha-comp-07.oot.lab.eng.bos| 1729727003527 |       9604 |        365 |       0.88
| nfvha-comp-07.oot.lab.eng.bos| 1729727453420 |       9605 |        366 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729728453512 |       9606 |        367 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729729093733 |       9607 |        368 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729729123934 |       9608 |        369 |       0.82
| nfvha-comp-07.oot.lab.eng.bos| 1729729964130 |       9609 |        370 |       0.87
| nfvha-comp-07.oot.lab.eng.bos| 1729730554201 |       9610 |        371 |       0.84
| nfvha-comp-07.oot.lab.eng.bos| 1729731484142 |       9611 |        372 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729731634201 |       9612 |        373 |       0.58
| nfvha-comp-07.oot.lab.eng.bos| 1729731894636 |       9613 |        374 |       0.90
| nfvha-comp-07.oot.lab.eng.bos| 1729732124561 |       9614 |        375 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729732564693 |       9615 |        376 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729732964989 |       9616 |        377 |       0.89
| nfvha-comp-07.oot.lab.eng.bos| 1729733524947 |       9617 |        378 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729734135043 |       9618 |        379 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729734545253 |       9619 |        380 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729735545384 |       9620 |        381 |       0.80
| nfvha-comp-07.oot.lab.eng.bos| 1729735865786 |       9621 |        382 |       1.09
| nfvha-comp-07.oot.lab.eng.bos| 1729736725432 |       9622 |        383 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729737105813 |       9623 |        384 |       0.92
| nfvha-comp-07.oot.lab.eng.bos| 1729738025873 |       9624 |        385 |       0.81
| nfvha-comp-07.oot.lab.eng.bos| 1729738807445 |       9625 |        386 |       2.29
| nfvha-comp-07.oot.lab.eng.bos| 1729739035993 |       9626 |        387 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729739406130 |       9627 |        388 |       0.73
| nfvha-comp-07.oot.lab.eng.bos| 1729740206286 |       9628 |        389 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729740856561 |       9629 |        390 |       0.88
| nfvha-comp-07.oot.lab.eng.bos| 1729741126467 |       9630 |        391 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729741166714 |       9631 |        392 |       0.80
| nfvha-comp-07.oot.lab.eng.bos| 1729741816771 |       9632 |        393 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729742796768 |       9633 |        394 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729743507116 |       9634 |        395 |       0.88
| nfvha-comp-07.oot.lab.eng.bos| 1729744487071 |       9635 |        396 |       0.73
| nfvha-comp-07.oot.lab.eng.bos| 1729745427247 |       9636 |        397 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729745477238 |       9637 |        398 |       0.63
| nfvha-comp-07.oot.lab.eng.bos| 1729746067549 |       9638 |        399 |       0.82
| nfvha-comp-07.oot.lab.eng.bos| 1729746107514 |       9639 |        400 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729747097887 |       9640 |        401 |       0.82
| nfvha-comp-07.oot.lab.eng.bos| 1729747797896 |       9641 |        402 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729748018050 |       9642 |        403 |       0.77
| nfvha-comp-07.oot.lab.eng.bos| 1729748958342 |       9643 |        404 |       0.90
| nfvha-comp-07.oot.lab.eng.bos| 1729749698427 |       9644 |        405 |       0.89
| nfvha-comp-07.oot.lab.eng.bos| 1729750428333 |       9645 |        406 |       0.68
| nfvha-comp-07.oot.lab.eng.bos| 1729750808613 |       9646 |        407 |       0.83
| nfvha-comp-07.oot.lab.eng.bos| 1729751178653 |       9647 |        408 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729751888885 |       9648 |        409 |       0.89
| nfvha-comp-07.oot.lab.eng.bos| 1729752518725 |       9649 |        410 |       0.63
| nfvha-comp-07.oot.lab.eng.bos| 1729752598892 |       9650 |        411 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729753419101 |       9651 |        412 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729753659383 |       9652 |        413 |       0.90
| nfvha-comp-07.oot.lab.eng.bos| 1729754179371 |       9653 |        414 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729755179430 |       9654 |        415 |       0.68
| nfvha-comp-07.oot.lab.eng.bos| 1729755850111 |       9655 |        416 |       1.27
| nfvha-comp-07.oot.lab.eng.bos| 1729755919508 |       9656 |        417 |       0.53
| nfvha-comp-07.oot.lab.eng.bos| 1729756119812 |       9657 |        418 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729756609932 |       9658 |        419 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729757600111 |       9659 |        420 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729758020083 |       9660 |        421 |       0.61
| nfvha-comp-07.oot.lab.eng.bos| 1729758590287 |       9661 |        422 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729758770556 |       9662 |        423 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729758931102 |       9663 |        424 |       1.26
| nfvha-comp-07.oot.lab.eng.bos| 1729759560704 |       9664 |        425 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729759910939 |       9665 |        426 |       0.84
| nfvha-comp-07.oot.lab.eng.bos| 1729759990896 |       9666 |        427 |       0.66
| nfvha-comp-07.oot.lab.eng.bos| 1729760771135 |       9667 |        428 |       0.83
| nfvha-comp-07.oot.lab.eng.bos| 1729761501060 |       9668 |        429 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729761981219 |       9669 |        430 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729762171280 |       9670 |        431 |       0.63
| nfvha-comp-07.oot.lab.eng.bos| 1729762221282 |       9671 |        432 |       0.50
| nfvha-comp-07.oot.lab.eng.bos| 1729762441514 |       9672 |        433 |       0.63
| nfvha-comp-07.oot.lab.eng.bos| 1729762672100 |       9673 |        434 |       1.07
| nfvha-comp-07.oot.lab.eng.bos| 1729762741863 |       9674 |        435 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729763001936 |       9675 |        436 |       0.62
| nfvha-comp-07.oot.lab.eng.bos| 1729763632053 |       9676 |        437 |       0.64
| nfvha-comp-07.oot.lab.eng.bos| 1729764602203 |       9677 |        438 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729765062504 |       9678 |        439 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729765442476 |       9679 |        440 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729766042657 |       9680 |        441 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729766882716 |       9681 |        442 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729767462873 |       9682 |        443 |       0.78
| nfvha-comp-07.oot.lab.eng.bos| 1729768143069 |       9683 |        444 |       0.85
| nfvha-comp-07.oot.lab.eng.bos| 1729768393050 |       9684 |        445 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729769113233 |       9685 |        446 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729770113286 |       9686 |        447 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729770153381 |       9687 |        448 |       0.61
| nfvha-comp-07.oot.lab.eng.bos| 1729770854189 |       9688 |        449 |       1.31
| nfvha-comp-07.oot.lab.eng.bos| 1729771463607 |       9689 |        450 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729772293687 |       9690 |        451 |       0.62
| nfvha-comp-07.oot.lab.eng.bos| 1729773244057 |       9691 |        452 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729773644031 |       9692 |        453 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729774604081 |       9693 |        454 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729775334364 |       9694 |        455 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729776324375 |       9695 |        456 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729777084492 |       9696 |        457 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729777124596 |       9697 |        458 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729777904694 |       9698 |        459 |       0.63
| nfvha-comp-07.oot.lab.eng.bos| 1729778894842 |       9699 |        460 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729779105245 |       9700 |        461 |       0.92
| nfvha-comp-07.oot.lab.eng.bos| 1729779915340 |       9701 |        462 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729780735241 |       9702 |        463 |       0.68
| nfvha-comp-07.oot.lab.eng.bos| 1729780865681 |       9703 |        464 |       0.99
| nfvha-comp-07.oot.lab.eng.bos| 1729781325515 |       9704 |        465 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729782305634 |       9705 |        466 |       0.72
| nfvha-comp-07.oot.lab.eng.bos| 1729782605680 |       9706 |        467 |       0.64
| nfvha-comp-07.oot.lab.eng.bos| 1729782705857 |       9707 |        468 |       0.68
| nfvha-comp-07.oot.lab.eng.bos| 1729783235944 |       9708 |        469 |       0.64
| nfvha-comp-07.oot.lab.eng.bos| 1729783486050 |       9709 |        470 |       0.60
| nfvha-comp-07.oot.lab.eng.bos| 1729783576342 |       9710 |        471 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729784206476 |       9711 |        472 |       0.77
| nfvha-comp-07.oot.lab.eng.bos| 1729784966768 |       9712 |        473 |       0.91
| nfvha-comp-07.oot.lab.eng.bos| 1729785146868 |       9713 |        474 |       0.84
| nfvha-comp-07.oot.lab.eng.bos| 1729785876765 |       9714 |        475 |       0.66
| nfvha-comp-07.oot.lab.eng.bos| 1729786136933 |       9715 |        476 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729786367169 |       9716 |        477 |       0.79
| nfvha-comp-07.oot.lab.eng.bos| 1729786857103 |       9717 |        478 |       0.62
| nfvha-comp-07.oot.lab.eng.bos| 1729787117281 |       9718 |        479 |       0.68
| nfvha-comp-07.oot.lab.eng.bos| 1729788087421 |       9719 |        480 |      60.71
| nfvha-comp-07.oot.lab.eng.bos| 1729788088608 |       9720 |        481 |      11.77
| nfvha-comp-07.oot.lab.eng.bos| 1729788437636 |       9721 |        482 |       0.68
| nfvha-comp-07.oot.lab.eng.bos| 1729788597645 |       9722 |        483 |       0.56
| nfvha-comp-07.oot.lab.eng.bos| 1729788987839 |       9723 |        484 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729789848172 |       9724 |        485 |       0.89
| nfvha-comp-07.oot.lab.eng.bos| 1729790488140 |       9725 |        486 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729791058293 |       9726 |        487 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729791188268 |       9727 |        488 |       0.60
| nfvha-comp-07.oot.lab.eng.bos| 1729792118837 |       9728 |        489 |       1.02
| nfvha-comp-07.oot.lab.eng.bos| 1729792668644 |       9729 |        490 |       0.73
| nfvha-comp-07.oot.lab.eng.bos| 1729792849220 |       9730 |        491 |       1.16
| nfvha-comp-07.oot.lab.eng.bos| 1729793778799 |       9731 |        492 |       0.66
| nfvha-comp-07.oot.lab.eng.bos| 1729794008939 |       9732 |        493 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729794149068 |       9733 |        494 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729794879119 |       9734 |        495 |       0.63
| nfvha-comp-07.oot.lab.eng.bos| 1729795789310 |       9735 |        496 |       0.74
| nfvha-comp-07.oot.lab.eng.bos| 1729796409590 |       9736 |        497 |       0.90
| nfvha-comp-07.oot.lab.eng.bos| 1729796529562 |       9737 |        498 |       0.76
| nfvha-comp-07.oot.lab.eng.bos| 1729796950171 |       9738 |        499 |       1.24
| nfvha-comp-07.oot.lab.eng.bos| 1729797109752 |       9739 |        500 |       0.69
| nfvha-comp-07.oot.lab.eng.bos| 1729797940208 |       9740 |        501 |       0.99
| nfvha-comp-07.oot.lab.eng.bos| 1729798500186 |       9741 |        502 |       0.86
| nfvha-comp-07.oot.lab.eng.bos| 1729798918285 |       9742 |        503 |       8.81
| nfvha-comp-07.oot.lab.eng.bos| 1729799320270 |       9743 |        504 |       0.67
| nfvha-comp-07.oot.lab.eng.bos| 1729799670417 |       9744 |        505 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729800350459 |       9745 |        506 |       0.62
| nfvha-comp-07.oot.lab.eng.bos| 1729800470608 |       9746 |        507 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729801090720 |       9747 |        508 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729801820740 |       9748 |        509 |       0.57
| nfvha-comp-07.oot.lab.eng.bos| 1729802340986 |       9749 |        510 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729802841208 |       9750 |        511 |       0.82
| nfvha-comp-07.oot.lab.eng.bos| 1729803421169 |       9751 |        512 |       0.66
| nfvha-comp-07.oot.lab.eng.bos| 1729803811386 |       9752 |        513 |       0.77
| nfvha-comp-07.oot.lab.eng.bos| 1729804051477 |       9753 |        514 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729804941553 |       9754 |        515 |       0.64
| nfvha-comp-07.oot.lab.eng.bos| 1729805371811 |       9755 |        516 |       0.75
| nfvha-comp-07.oot.lab.eng.bos| 1729805911913 |       9756 |        517 |       0.70
| nfvha-comp-07.oot.lab.eng.bos| 1729806071987 |       9757 |        518 |       0.65
| nfvha-comp-07.oot.lab.eng.bos| 1729806082094 |       9758 |        519 |       0.62
| nfvha-comp-07.oot.lab.eng.bos| 1729807052337 |       9759 |        520 |       0.71
| nfvha-comp-07.oot.lab.eng.bos| 1729807932462 |       9760 |        521 |       0.69
