|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-comp-06.oot.lab.eng.bo| 1125563257035 |      12713 |       2144 |       0.81
| nfvha-comp-02.oot.lab.eng.bo| 1125563265315 |      12714 |       2119 |       0.83
| nfvha-comp-03.oot.lab.eng.bo| 1125563322795 |      12715 |       2112 |       0.87
| nfvha-ctrl-03.oot.lab.eng.bo| 1125563327740 |      12716 |       2097 |       0.90
| nfvha-comp-01.oot.lab.eng.bo| 1125563494296 |      12717 |       2116 |       0.80
| nfvha-comp-03.oot.lab.eng.bo| 1125563542902 |      12718 |       2113 |       0.86
| nfvha-ctrl-03.oot.lab.eng.bo| 1125563547969 |      12719 |       2098 |       0.98
| nfvha-comp-05.oot.lab.eng.bo| 1125563617826 |      12720 |       2103 |       0.51
| nfvha-comp-02.oot.lab.eng.bo| 1125564095474 |      12721 |       2120 |       0.83
| nfvha-ctrl-03.oot.lab.eng.bo| 1125564188095 |      12722 |       2099 |       0.97
| nfvha-comp-06.oot.lab.eng.bo| 1125564237341 |      12723 |       2145 |       0.99
| nfvha-comp-02.oot.lab.eng.bo| 1125564245737 |      12724 |       2121 |       0.95
| nfvha-comp-01.oot.lab.eng.bo| 1125564274355 |      12725 |       2117 |       0.74
| nfvha-comp-03.oot.lab.eng.bo| 1125564323057 |      12726 |       2114 |       0.88
| nfvha-comp-05.oot.lab.eng.bo| 1125564567864 |      12727 |       2104 |       0.45
| nfvha-comp-05.oot.lab.eng.bo| 1125564578169 |      12728 |       2105 |       0.63
| nfvha-comp-06.oot.lab.eng.bo| 1125564687347 |      12729 |       2146 |       0.85
| nfvha-comp-02.oot.lab.eng.bo| 1125564695677 |      12730 |       2122 |       0.71
| nfvha-comp-03.oot.lab.eng.bo| 1125564773160 |      12731 |       2115 |       0.87
| nfvha-ctrl-03.oot.lab.eng.bo| 1125564788190 |      12732 |       2100 |       0.90
| nfvha-ctrl-03.oot.lab.eng.bo| 1125565088352 |      12733 |       2101 |       0.93
| nfvha-comp-01.oot.lab.eng.bo| 1125565254412 |      12734 |       2118 |       0.71
| nfvha-comp-03.oot.lab.eng.bo| 1125565483217 |      12735 |       2116 |       0.78
| nfvha-comp-02.oot.lab.eng.bo| 1125565485895 |      12736 |       2123 |       0.76
| nfvha-comp-02.oot.lab.eng.bo| 1125565506066 |      12737 |       2124 |       0.80
| nfvha-comp-05.oot.lab.eng.bo| 1125565568224 |      12738 |       2106 |       0.51
| nfvha-ctrl-03.oot.lab.eng.bo| 1125565588553 |      12739 |       2102 |       0.96
| nfvha-comp-06.oot.lab.eng.bo| 1125565627502 |      12740 |       2147 |       0.87
| nfvha-comp-01.oot.lab.eng.bo| 1125565744657 |      12741 |       2119 |       0.81
| nfvha-comp-05.oot.lab.eng.bo| 1125565958356 |      12742 |       2107 |       0.54
| nfvha-comp-03.oot.lab.eng.bo| 1125566063473 |      12743 |       2117 |       0.91
| nfvha-comp-06.oot.lab.eng.bo| 1125566147525 |      12744 |       2148 |       0.75
| nfvha-comp-01.oot.lab.eng.bo| 1125566174700 |      12745 |       2120 |       0.77
| nfvha-comp-01.oot.lab.eng.bo| 1125566264905 |      12746 |       2121 |       0.79
| nfvha-ctrl-03.oot.lab.eng.bo| 1125566488844 |      12747 |       2103 |       1.08
| nfvha-comp-03.oot.lab.eng.bo| 1125566493507 |      12748 |       2118 |       0.79
| nfvha-comp-02.oot.lab.eng.bo| 1125566496460 |      12749 |       2125 |       0.98
| nfvha-comp-05.oot.lab.eng.bo| 1125566688587 |      12750 |       2108 |       0.63
| nfvha-ctrl-03.oot.lab.eng.bo| 1125566738889 |      12751 |       2104 |       0.99
| nfvha-ctrl-03.oot.lab.eng.bo| 1125566869040 |      12752 |       2105 |       1.01
| nfvha-comp-01.oot.lab.eng.bo| 1125566925055 |      12753 |       2122 |       0.84
| nfvha-comp-06.oot.lab.eng.bo| 1125566957692 |      12754 |       2149 |       0.79
| nfvha-comp-02.oot.lab.eng.bo| 1125567036479 |      12755 |       2126 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bo| 1125567099270 |      12756 |       2106 |       1.10
| nfvha-comp-03.oot.lab.eng.bo| 1125567353615 |      12757 |       2119 |       0.77
| nfvha-comp-01.oot.lab.eng.bo| 1125567385192 |      12758 |       2123 |       0.84
| nfvha-comp-06.oot.lab.eng.bo| 1125567567879 |      12759 |       2150 |       0.82
| nfvha-comp-05.oot.lab.eng.bo| 1125567638731 |      12760 |       2109 |       0.67
| nfvha-comp-06.oot.lab.eng.bo| 1125567707993 |      12761 |       2151 |       0.80
| nfvha-comp-01.oot.lab.eng.bo| 1125567735153 |      12762 |       2124 |       0.68
| nfvha-comp-02.oot.lab.eng.bo| 1125567786886 |      12763 |       2127 |       0.91
| nfvha-ctrl-03.oot.lab.eng.bo| 1125567899288 |      12764 |       2107 |       0.93
| nfvha-comp-05.oot.lab.eng.bo| 1125567978742 |      12765 |       2110 |       0.52
| nfvha-comp-03.oot.lab.eng.bo| 1125567993848 |      12766 |       2120 |       0.86
| nfvha-ctrl-03.oot.lab.eng.bo| 1125567999438 |      12767 |       2108 |       0.96
| nfvha-ctrl-03.oot.lab.eng.bo| 1125568009616 |      12768 |       2109 |       1.01
| nfvha-ctrl-03.oot.lab.eng.bo| 1125568129681 |      12769 |       2110 |       0.94
| nfvha-ctrl-03.oot.lab.eng.bo| 1125568309912 |      12770 |       2111 |       1.02
| nfvha-comp-06.oot.lab.eng.bo| 1125568498155 |      12771 |       2152 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bo| 1125568519939 |      12772 |       2112 |       0.90
| nfvha-comp-03.oot.lab.eng.bo| 1125568643901 |      12773 |       2121 |       0.78
| nfvha-comp-01.oot.lab.eng.bo| 1125568705353 |      12774 |       2125 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1125568708413 |      12775 |       2153 |       0.94
| nfvha-comp-05.oot.lab.eng.bo| 1125568728892 |      12776 |       2111 |       0.58
| nfvha-comp-02.oot.lab.eng.bo| 1125568737070 |      12777 |       2128 |       0.90
| nfvha-comp-06.oot.lab.eng.bo| 1125568768424 |      12778 |       2154 |       0.84
| nfvha-comp-01.oot.lab.eng.bo| 1125568815510 |      12779 |       2126 |       0.81
| nfvha-comp-05.oot.lab.eng.bo| 1125568949096 |      12780 |       2112 |       0.67
| nfvha-comp-03.oot.lab.eng.bo| 1125569254129 |      12781 |       2122 |       0.86
| nfvha-comp-02.oot.lab.eng.bo| 1125569407224 |      12782 |       2129 |       0.87
| nfvha-ctrl-03.oot.lab.eng.bo| 1125569460187 |      12783 |       2113 |       0.95
| nfvha-comp-01.oot.lab.eng.bo| 1125569465578 |      12784 |       2127 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1125569478477 |      12785 |       2155 |       0.75
| nfvha-comp-06.oot.lab.eng.bo| 1125569528668 |      12786 |       2156 |       0.80
| nfvha-comp-05.oot.lab.eng.bo| 1125569569089 |      12787 |       2113 |       0.51
| nfvha-comp-01.oot.lab.eng.bo| 1125569775758 |      12788 |       2128 |       0.76
| nfvha-comp-05.oot.lab.eng.bo| 1125569859253 |      12789 |       2114 |       0.55
| nfvha-comp-03.oot.lab.eng.bo| 1125570154132 |      12790 |       2123 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1125570328787 |      12791 |       2157 |       0.78
| nfvha-ctrl-03.oot.lab.eng.bo| 1125570360299 |      12792 |       2114 |       0.91
| nfvha-comp-02.oot.lab.eng.bo| 1125570407461 |      12793 |       2130 |       0.89
| nfvha-comp-05.oot.lab.eng.bo| 1125570459406 |      12794 |       2115 |       0.59
| nfvha-comp-01.oot.lab.eng.bo| 1125570565814 |      12795 |       2129 |       0.74
| nfvha-comp-05.oot.lab.eng.bo| 1125570649514 |      12796 |       2116 |       0.55
| nfvha-comp-02.oot.lab.eng.bo| 1125570697534 |      12797 |       2131 |       0.82
| nfvha-comp-01.oot.lab.eng.bo| 1125570786033 |      12798 |       2130 |       0.81
| nfvha-comp-05.oot.lab.eng.bo| 1125570809573 |      12799 |       2117 |       0.49
| nfvha-comp-01.oot.lab.eng.bo| 1125570896114 |      12800 |       2131 |       0.78
| nfvha-ctrl-03.oot.lab.eng.bo| 1125570950511 |      12801 |       2115 |       0.94
| nfvha-comp-03.oot.lab.eng.bo| 1125571014412 |      12802 |       2124 |       0.90
| nfvha-comp-01.oot.lab.eng.bo| 1125571036249 |      12803 |       2132 |       0.80
| nfvha-comp-06.oot.lab.eng.bo| 1125571139040 |      12804 |       2158 |       0.91
| nfvha-comp-01.oot.lab.eng.bo| 1125571146422 |      12805 |       2133 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bo| 1125571550664 |      12806 |       2116 |       0.93
| nfvha-comp-02.oot.lab.eng.bo| 1125571617697 |      12807 |       2132 |       0.78
| nfvha-comp-02.oot.lab.eng.bo| 1125571648014 |      12808 |       2133 |       0.95
| nfvha-comp-05.oot.lab.eng.bo| 1125571799834 |      12809 |       2118 |       0.62
| nfvha-ctrl-03.oot.lab.eng.bo| 1125571800693 |      12810 |       2117 |       0.82
| nfvha-comp-06.oot.lab.eng.bo| 1125571919206 |      12811 |       2159 |       0.92
| nfvha-comp-03.oot.lab.eng.bo| 1125572014465 |      12812 |       2125 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bo| 1125572040851 |      12813 |       2118 |       0.82
| nfvha-comp-01.oot.lab.eng.bo| 1125572086456 |      12814 |       2134 |       0.75
| nfvha-comp-05.oot.lab.eng.bo| 1125572129791 |      12815 |       2119 |       0.48
| nfvha-comp-05.oot.lab.eng.bo| 1125572469973 |      12816 |       2120 |       0.54
| nfvha-ctrl-03.oot.lab.eng.bo| 1125572541193 |      12817 |       2119 |       1.01
| nfvha-comp-05.oot.lab.eng.bo| 1125572570124 |      12818 |       2121 |       0.56
| nfvha-comp-06.oot.lab.eng.bo| 1125572589243 |      12819 |       2160 |       0.84
| nfvha-comp-02.oot.lab.eng.bo| 1125572618025 |      12820 |       2134 |       0.74
| nfvha-comp-01.oot.lab.eng.bo| 1125572636555 |      12821 |       2135 |       0.73
| nfvha-comp-03.oot.lab.eng.bo| 1125572754587 |      12822 |       2126 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bo| 1125573011368 |      12823 |       2120 |       1.03
| nfvha-comp-03.oot.lab.eng.bo| 1125573014770 |      12824 |       2127 |       0.88
| nfvha-comp-06.oot.lab.eng.bo| 1125573099289 |      12825 |       2161 |       0.74
| nfvha-comp-02.oot.lab.eng.bo| 1125573258353 |      12826 |       2135 |       0.94
| nfvha-comp-05.oot.lab.eng.bo| 1125573450201 |      12827 |       2122 |       0.47
| nfvha-comp-03.oot.lab.eng.bo| 1125573464823 |      12828 |       2128 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bo| 1125573581397 |      12829 |       2121 |       0.88
| nfvha-comp-01.oot.lab.eng.bo| 1125573606630 |      12830 |       2136 |       0.70
| nfvha-comp-02.oot.lab.eng.bo| 1125573738460 |      12831 |       2136 |       0.88
| nfvha-comp-06.oot.lab.eng.bo| 1125573839605 |      12832 |       2162 |       0.93
| nfvha-comp-05.oot.lab.eng.bo| 1125573890310 |      12833 |       2123 |       0.47
| nfvha-comp-01.oot.lab.eng.bo| 1125574206708 |      12834 |       2137 |       0.69
| nfvha-comp-05.oot.lab.eng.bo| 1125574300495 |      12835 |       2124 |       0.53
| nfvha-comp-03.oot.lab.eng.bo| 1125574354906 |      12836 |       2129 |       0.74
| nfvha-comp-05.oot.lab.eng.bo| 1125574470734 |      12837 |       2125 |       0.62
| nfvha-comp-01.oot.lab.eng.bo| 1125574476965 |      12838 |       2138 |       0.82
| nfvha-comp-06.oot.lab.eng.bo| 1125574479670 |      12839 |       2163 |       0.86
| nfvha-comp-02.oot.lab.eng.bo| 1125574508722 |      12840 |       2137 |       0.97
| nfvha-ctrl-03.oot.lab.eng.bo| 1125574541540 |      12841 |       2122 |       0.90
| nfvha-ctrl-03.oot.lab.eng.bo| 1125574571710 |      12842 |       2123 |       0.94
| nfvha-comp-06.oot.lab.eng.bo| 1125574729689 |      12843 |       2164 |       0.78
| nfvha-comp-03.oot.lab.eng.bo| 1125574735070 |      12844 |       2130 |       0.78
| nfvha-comp-01.oot.lab.eng.bo| 1125574887347 |      12845 |       2139 |       1.05
| nfvha-comp-05.oot.lab.eng.bo| 1125574900879 |      12846 |       2126 |       0.66
| nfvha-comp-02.oot.lab.eng.bo| 1125574988742 |      12847 |       2138 |       0.81
| nfvha-comp-05.oot.lab.eng.bo| 1125575150919 |      12848 |       2127 |       0.57
| nfvha-ctrl-03.oot.lab.eng.bo| 1125575462085 |      12849 |       2124 |       1.12
| nfvha-comp-06.oot.lab.eng.bo| 1125575489973 |      12850 |       2165 |       0.90
| nfvha-comp-06.oot.lab.eng.bo| 1125575520123 |      12851 |       2166 |       0.92
| nfvha-comp-03.oot.lab.eng.bo| 1125575545260 |      12852 |       2131 |       0.84
| nfvha-comp-01.oot.lab.eng.bo| 1125575597225 |      12853 |       2140 |       0.80
| nfvha-comp-01.oot.lab.eng.bo| 1125575757385 |      12854 |       2141 |       0.83
| nfvha-comp-02.oot.lab.eng.bo| 1125575898908 |      12855 |       2139 |       0.79
| nfvha-comp-03.oot.lab.eng.bo| 1125575935408 |      12856 |       2132 |       0.87
| nfvha-comp-03.oot.lab.eng.bo| 1125576035471 |      12857 |       2133 |       0.81
| nfvha-comp-05.oot.lab.eng.bo| 1125576081040 |      12858 |       2128 |       0.58
| nfvha-ctrl-03.oot.lab.eng.bo| 1125576102098 |      12859 |       2125 |       0.98
| nfvha-comp-01.oot.lab.eng.bo| 1125576377525 |      12860 |       2142 |       0.86
| nfvha-comp-06.oot.lab.eng.bo| 1125576390108 |      12861 |       2167 |       0.79
| nfvha-comp-02.oot.lab.eng.bo| 1125576449054 |      12862 |       2140 |       0.74
| nfvha-comp-01.oot.lab.eng.bo| 1125576757553 |      12863 |       2143 |       0.79
| nfvha-comp-03.oot.lab.eng.bo| 1125576765535 |      12864 |       2134 |       0.75
| nfvha-comp-03.oot.lab.eng.bo| 1125576795660 |      12865 |       2135 |       0.75
| nfvha-ctrl-03.oot.lab.eng.bo| 1125576822320 |      12866 |       2126 |       1.02
| nfvha-comp-05.oot.lab.eng.bo| 1125577021033 |      12867 |       2129 |       0.47
| nfvha-comp-06.oot.lab.eng.bo| 1125577180287 |      12868 |       2168 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bo| 1125577242382 |      12869 |       2127 |       0.93
| nfvha-comp-02.oot.lab.eng.bo| 1125577389362 |      12870 |       2141 |       0.92
| nfvha-comp-03.oot.lab.eng.bo| 1125577395842 |      12871 |       2136 |       0.81
| nfvha-comp-06.oot.lab.eng.bo| 1125577400490 |      12872 |       2169 |       0.88
| nfvha-comp-05.oot.lab.eng.bo| 1125577471157 |      12873 |       2130 |       0.48
| nfvha-ctrl-03.oot.lab.eng.bo| 1125577482529 |      12874 |       2128 |       0.94
| nfvha-comp-06.oot.lab.eng.bo| 1125577490666 |      12875 |       2170 |       0.82
| nfvha-comp-01.oot.lab.eng.bo| 1125577577611 |      12876 |       2144 |       0.71
| nfvha-comp-02.oot.lab.eng.bo| 1125577699377 |      12877 |       2142 |       0.77
| nfvha-comp-05.oot.lab.eng.bo| 1125577891281 |      12878 |       2131 |       0.50
| nfvha-comp-03.oot.lab.eng.bo| 1125577905865 |      12879 |       2137 |       0.70
| nfvha-comp-06.oot.lab.eng.bo| 1125577980709 |      12880 |       2171 |       0.72
| nfvha-comp-03.oot.lab.eng.bo| 1125578116149 |      12881 |       2138 |       0.86
| nfvha-comp-05.oot.lab.eng.bo| 1125578161529 |      12882 |       2132 |       0.66
| nfvha-comp-05.oot.lab.eng.bo| 1125578261460 |      12883 |       2133 |       0.47
| nfvha-comp-06.oot.lab.eng.bo| 1125578290917 |      12884 |       2172 |       0.76
| nfvha-ctrl-03.oot.lab.eng.bo| 1125578412683 |      12885 |       2129 |       0.93
| nfvha-comp-05.oot.lab.eng.bo| 1125578461578 |      12886 |       2134 |       0.45
| nfvha-comp-01.oot.lab.eng.bo| 1125578557711 |      12887 |       2145 |       0.69
| nfvha-comp-02.oot.lab.eng.bo| 1125578609754 |      12888 |       2143 |       0.98
| nfvha-comp-05.oot.lab.eng.bo| 1125578681754 |      12889 |       2135 |       0.50
| nfvha-comp-01.oot.lab.eng.bo| 1125578748091 |      12890 |       2146 |       0.92
| nfvha-ctrl-03.oot.lab.eng.bo| 1125578812749 |      12891 |       2130 |       0.86
| nfvha-comp-06.oot.lab.eng.bo| 1125578831278 |      12892 |       2173 |       0.99
| nfvha-comp-03.oot.lab.eng.bo| 1125578976339 |      12893 |       2139 |       0.90
| nfvha-ctrl-03.oot.lab.eng.bo| 1125579003022 |      12894 |       2131 |       1.00
| nfvha-comp-01.oot.lab.eng.bo| 1125579058034 |      12895 |       2147 |       0.75
| nfvha-comp-05.oot.lab.eng.bo| 1125579141894 |      12896 |       2136 |       0.52
| nfvha-comp-02.oot.lab.eng.bo| 1125579259755 |      12897 |       2144 |       0.77
| nfvha-comp-05.oot.lab.eng.bo| 1125579332087 |      12898 |       2137 |       0.54
| nfvha-ctrl-03.oot.lab.eng.bo| 1125579583060 |      12899 |       2132 |       0.85
| nfvha-comp-03.oot.lab.eng.bo| 1125579636318 |      12900 |       2140 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1125579771349 |      12901 |       2174 |       0.90
| nfvha-comp-01.oot.lab.eng.bo| 1125579808156 |      12902 |       2148 |       0.73
| nfvha-comp-05.oot.lab.eng.bo| 1125579932096 |      12903 |       2138 |       0.44
| nfvha-comp-01.oot.lab.eng.bo| 1125579978328 |      12904 |       2149 |       0.78
| nfvha-comp-01.oot.lab.eng.bo| 1125580118503 |      12905 |       2150 |       0.83
| nfvha-comp-05.oot.lab.eng.bo| 1125580122287 |      12906 |       2139 |       0.50
| nfvha-comp-02.oot.lab.eng.bo| 1125580219968 |      12907 |       2145 |       0.82
| nfvha-comp-05.oot.lab.eng.bo| 1125580252561 |      12908 |       2140 |       0.64
| nfvha-comp-01.oot.lab.eng.bo| 1125580298420 |      12909 |       2151 |       0.63
| nfvha-comp-06.oot.lab.eng.bo| 1125580421458 |      12910 |       2175 |       0.88
| nfvha-ctrl-03.oot.lab.eng.bo| 1125580483317 |      12911 |       2133 |       0.94
| nfvha-comp-05.oot.lab.eng.bo| 1125580542740 |      12912 |       2141 |       0.71
| nfvha-comp-03.oot.lab.eng.bo| 1125580566488 |      12913 |       2141 |       0.82
| nfvha-comp-02.oot.lab.eng.bo| 1125580580294 |      12914 |       2146 |       0.96
| nfvha-comp-02.oot.lab.eng.bo| 1125580740381 |      12915 |       2147 |       0.90
| nfvha-comp-05.oot.lab.eng.bo| 1125580832718 |      12916 |       2142 |       0.55
| nfvha-comp-01.oot.lab.eng.bo| 1125580908761 |      12917 |       2152 |       0.85
| nfvha-ctrl-03.oot.lab.eng.bo| 1125580913548 |      12918 |       2134 |       0.99
| nfvha-comp-06.oot.lab.eng.bo| 1125580931495 |      12919 |       2176 |       0.78
| nfvha-comp-02.oot.lab.eng.bo| 1125581140492 |      12920 |       2148 |       0.88
| nfvha-comp-06.oot.lab.eng.bo| 1125581321819 |      12921 |       2177 |       0.97
| nfvha-comp-03.oot.lab.eng.bo| 1125581346547 |      12922 |       2142 |       0.76
| nfvha-comp-02.oot.lab.eng.bo| 1125581500558 |      12923 |       2149 |       0.80
| nfvha-comp-05.oot.lab.eng.bo| 1125581532921 |      12924 |       2143 |       0.59
| nfvha-comp-01.oot.lab.eng.bo| 1125581708706 |      12925 |       2153 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bo| 1125581733815 |      12926 |       2135 |       1.09
| nfvha-comp-05.oot.lab.eng.bo| 1125581782938 |      12927 |       2144 |       0.49
| nfvha-comp-03.oot.lab.eng.bo| 1125581886860 |      12928 |       2143 |       0.93
| nfvha-ctrl-03.oot.lab.eng.bo| 1125582103815 |      12929 |       2136 |       0.92
| nfvha-comp-06.oot.lab.eng.bo| 1125582261785 |      12930 |       2178 |       0.79
| nfvha-comp-05.oot.lab.eng.bo| 1125582353165 |      12931 |       2145 |       0.58
| nfvha-comp-03.oot.lab.eng.bo| 1125582386907 |      12932 |       2144 |       0.86
| nfvha-comp-02.oot.lab.eng.bo| 1125582410722 |      12933 |       2150 |       0.79
| nfvha-comp-06.oot.lab.eng.bo| 1125582632039 |      12934 |       2179 |       0.92
| nfvha-comp-02.oot.lab.eng.bo| 1125582640920 |      12935 |       2151 |       0.85
| nfvha-comp-01.oot.lab.eng.bo| 1125582698850 |      12936 |       2154 |       0.77
| nfvha-ctrl-03.oot.lab.eng.bo| 1125582763988 |      12937 |       2137 |       0.94
| nfvha-comp-06.oot.lab.eng.bo| 1125582822127 |      12938 |       2180 |       0.88
| nfvha-comp-05.oot.lab.eng.bo| 1125583003271 |      12939 |       2146 |       0.56
| nfvha-comp-02.oot.lab.eng.bo| 1125583151029 |      12940 |       2152 |       0.81
| nfvha-comp-03.oot.lab.eng.bo| 1125583297032 |      12941 |       2145 |       0.84
