|       Time |     Offset |        Seq |    latency 
| 1074221482631 |        631 |        631 |       0.70
| 1074222252952 |        632 |        632 |       0.92
| 1074222982852 |        633 |        633 |       0.72
| 1074223712999 |        634 |        634 |       0.75
| 1074224642927 |        635 |        635 |       0.56
| 1074225413051 |        636 |        636 |       0.62
| 1074226263388 |        637 |        637 |       0.83
| 1074226913429 |        638 |        638 |       0.76
| 1074227443438 |        639 |        639 |       0.66
| 1074227603514 |        640 |        640 |       0.62
| 1074228573689 |        641 |        641 |       0.63
| 1074229194015 |        642 |        642 |       0.86
| 1074229704073 |        643 |        643 |       0.78
| 1074230674187 |        644 |        644 |       0.76
| 1074231144202 |        645 |        645 |       0.66
| 1074231674323 |        646 |        646 |       0.66
| 1074231864450 |        647 |        647 |       0.64
| 1074232154643 |        648 |        648 |       0.70
| 1074232334618 |        649 |        649 |       0.57
| 1074232384838 |        650 |        650 |       0.66
| 1074232434895 |        651 |        651 |       0.60
| 1074233335144 |        652 |        652 |       0.75
| 1074233655229 |        653 |        653 |       0.71
| 1074234475471 |        654 |        654 |       0.85
| 1074234635485 |        655 |        655 |       0.74
| 1074234775781 |        656 |        656 |       0.92
| 1074235675878 |        657 |        657 |       0.85
| 1074236055950 |        658 |        658 |       0.78
| 1074236776158 |        659 |        659 |       0.86
| 1074236816037 |        660 |        660 |       0.60
| 1074237776308 |        661 |        661 |       0.77
| 1074237896375 |        662 |        662 |       0.75
| 1074238056343 |        663 |        663 |       0.60
| 1074238096489 |        664 |        664 |       0.63
| 1074238936861 |        665 |        665 |       0.81
| 1074239027101 |        666 |        666 |       0.93
| 1074239836807 |        667 |        667 |       0.53
| 1074239866910 |        668 |        668 |       0.54
| 1074240597142 |        669 |        669 |       0.63
| 1074241277261 |        670 |        670 |       0.67
| 1074241467473 |        671 |        671 |       0.78
| 1074241507513 |        672 |        672 |       0.70
| 1074242147621 |        673 |        673 |       0.67
| 1074242187737 |        674 |        674 |       0.65
| 1074242198061 |        675 |        675 |       0.84
| 1074242298160 |        676 |        676 |       0.80
| 1074243218108 |        677 |        677 |       0.63
| 1074243768277 |        678 |        678 |       0.67
| 1074244508233 |        679 |        679 |       0.52
| 1074244608403 |        680 |        680 |       0.56
| 1074245198571 |        681 |        681 |       0.64
| 1074245978742 |        682 |        682 |       0.68
| 1074246328997 |        683 |        683 |       0.85
| 1074246589139 |        684 |        684 |       0.85
| 1074247189113 |        685 |        685 |       0.71
| 1074247689300 |        686 |        686 |       0.78
| 1074248079396 |        687 |        687 |       0.74
| 1074248569590 |        688 |        688 |       0.78
| 1074248799787 |        689 |        689 |       0.87
| 1074248909736 |        690 |        690 |       0.68
| 1074249789953 |        691 |        691 |       0.75
| 1074249980148 |        692 |        692 |       0.83
| 1074250550209 |        693 |        693 |       0.76
| 1074250580204 |        694 |        694 |       0.62
| 1074251160522 |        695 |        695 |       0.84
| 1074251920647 |        696 |        696 |       0.85
| 1074252380696 |        697 |        697 |       0.80
| 1074252760824 |        698 |        698 |       0.83
| 1074253540942 |        699 |        699 |       0.85
| 1074254080935 |        700 |        700 |       0.75
| 1074254481142 |        701 |        701 |       0.86
| 1074254801130 |        702 |        702 |       0.72
| 1074255381363 |        703 |        703 |       0.87
| 1074255421274 |        704 |        704 |       0.64
| 1074255781533 |        705 |        705 |       0.79
| 1074256721661 |        706 |        706 |       0.76
| 1074257211803 |        707 |        707 |       0.80
| 1074257841919 |        708 |        708 |       0.77
| 1074258332106 |        709 |        709 |       0.87
| 1074258551969 |        710 |        710 |       0.62
| 1074258622311 |        711 |        711 |       0.84
| 1074259052227 |        712 |        712 |       0.63
| 1074260042551 |        713 |        713 |       0.82
| 1074260462719 |        714 |        714 |       0.85
| 1074261142700 |        715 |        715 |       0.76
| 1074262082921 |        716 |        716 |       0.85
| 1074262343038 |        717 |        717 |       0.86
| 1074262413105 |        718 |        718 |       0.79
| 1074262833031 |        719 |        719 |       0.62
| 1074263313230 |        720 |        720 |       0.71
| 1074263843405 |        721 |        721 |       0.75
| 1074264483550 |        722 |        722 |       0.79
| 1074265153595 |        723 |        723 |       0.76
| 1074265603784 |        724 |        724 |       0.81
| 1074265623759 |        725 |        725 |       0.66
| 1074266214022 |        726 |        726 |       0.79
| 1074266413984 |        727 |        727 |       0.66
| 1074267244197 |        728 |        728 |       0.77
| 1074267554250 |        729 |        729 |       0.69
| 1074267884321 |        730 |        730 |       0.66
| 1074268254623 |        731 |        731 |       0.83
| 1074268964771 |        732 |        732 |       0.87
| 1074269614941 |        733 |        733 |       0.89
| 1074269914884 |        734 |        734 |       0.72
| 1074270005126 |        735 |        735 |       0.85
| 1074270355249 |        736 |        736 |       0.85
| 1074270945364 |        737 |        737 |       0.83
| 1074271515385 |        738 |        738 |       0.77
| 1074272495517 |        739 |        739 |       0.78
| 1074272565500 |        740 |        740 |       0.64
| 1074272705798 |        741 |        741 |       0.82
| 1074272745895 |        742 |        742 |       0.80
| 1074273585757 |        743 |        743 |       0.53
| 1074273716184 |        744 |        744 |       0.84
| 1074274526220 |        745 |        745 |       0.81
| 1074275046330 |        746 |        746 |       0.81
| 1074275106302 |        747 |        747 |       0.64
| 1074275166511 |        748 |        748 |       0.73
| 1074276096751 |        749 |        749 |       0.81
| 1074276916720 |        750 |        750 |       0.66
| 1074277806950 |        751 |        751 |       0.75
| 1074278617152 |        752 |        752 |       0.82
| 1074279077293 |        753 |        753 |       0.84
| 1074279987260 |        754 |        754 |       0.67
| 1074280237613 |        755 |        755 |       0.88
| 1074280707484 |        756 |        756 |       0.63
| 1074281197838 |        757 |        757 |       0.88
| 1074281647741 |        758 |        758 |       0.67
| 1074282297971 |        759 |        759 |       0.81
| 1074283098153 |        760 |        760 |       0.87
| 1074283878161 |        761 |        761 |       0.76
| 1074283888104 |        762 |        762 |       0.57
| 1074284388365 |        763 |        763 |       0.76
| 1074285158444 |        764 |        764 |       0.75
| 1074285808624 |        765 |        765 |       0.79
| 1074286748800 |        766 |        766 |       0.85
| 1074287218909 |        767 |        767 |       0.83
| 1074287448881 |        768 |        768 |       0.70
| 1074287959076 |        769 |        769 |       0.79
| 1074288759119 |        770 |        770 |       0.70
| 1074289409315 |        771 |        771 |       0.81
| 1074290399251 |        772 |        772 |       0.60
| 1074291229394 |        773 |        773 |       0.67
| 1074291709568 |        774 |        774 |       0.70
| 1074291829709 |        775 |        775 |       0.72
| 1074292819923 |        776 |        776 |       0.80
| 1074293159905 |        777 |        777 |       0.67
| 1074293680167 |        778 |        778 |       0.81
| 1074294080339 |        779 |        779 |       0.84
| 1074294350452 |        780 |        780 |       0.85
| 1074294690333 |        781 |        781 |       0.59
| 1074294980708 |        782 |        782 |       0.85
| 1074295050752 |        783 |        783 |       0.76
| 1074295200763 |        784 |        784 |       0.62
| 1074295390869 |        785 |        785 |       0.61
| 1074296060980 |        786 |        786 |       0.62
| 1074297031119 |        787 |        787 |       0.64
| 1074297711291 |        788 |        788 |       0.71
| 1074297821363 |        789 |        789 |       0.65
| 1074298431468 |        790 |        790 |       0.67
| 1074299251770 |        791 |        791 |       0.90
| 1074299491844 |        792 |        792 |       0.81
| 1074300461842 |        793 |        793 |       0.70
| 1074300782040 |        794 |        794 |       0.75
| 1074301132147 |        795 |        795 |       0.75
| 1074301752241 |        796 |        796 |       0.73
| 1074302352253 |        797 |        797 |       0.63
| 1074303172332 |        798 |        798 |       0.62
| 1074304012476 |        799 |        799 |       0.60
| 1074304472512 |        800 |        800 |       0.56
| 1074305082900 |        801 |        801 |       0.83
| 1074305562991 |        802 |        802 |       0.79
| 1074306013091 |        803 |        803 |       0.78
| 1074306803176 |        804 |        804 |       0.73
| 1074307113317 |        805 |        805 |       0.75
| 1074307673291 |        806 |        806 |       0.61
| 1074308453468 |        807 |        807 |       0.66
| 1074309103575 |        808 |        808 |       0.68
| 1074309533902 |        809 |        809 |       0.88
| 1074310053850 |        810 |        810 |       0.76
| 1074310323971 |        811 |        811 |       0.76
| 1074310444117 |        812 |        812 |       0.81
| 1074311254210 |        813 |        813 |       0.80
| 1074311944322 |        814 |        814 |       0.81
| 1074312204282 |        815 |        815 |       0.65
| 1074312554614 |        816 |        816 |       0.84
| 1074312904707 |        817 |        817 |       0.84
